2.003144303908687363e+00,4.015470964172685342e+00,4.624875316859388796e+00,4.750793688700725603e+00,4.697724607172531819e+00,4.493678762746714739e+00,4.504262524088483488e+00,4.447620066916612380e+00,4.158287037870935343e+00,3.529524809338484559e+00,2.761203038379268282e+00,1.740623785002380908e+00,9.866249996724166804e-01,7.284974898436046287e-01,5.119810519726931686e-01,4.644017924722912971e-01,4.734942476344539686e-01,6.322806638430756854e-01,8.162517211522607452e-01,1.006237304822125589e+00,1.308863938566454443e+00,1.477712818029870867e+00,1.879576248470131494e+00,2.107280493361656237e+00,2.057906213742986878e+00,1.965549232437962424e+00,1.869941181380409656e+00,1.468471598590541438e+00,1.330023130029177159e+00,1.251030675482295074e+00,1.330518068895797379e+00,1.425317679958292505e+00,1.437192086019347448e+00,1.411392761793277550e+00,1.485049001262191748e+00,1.688609985615844078e+00,1.857556554407622906e+00,1.777080243051404773e+00,1.704350096712376805e+00,1.545952360543783488e+00,1.731805461972650839e+00,1.813278510853055137e+00,1.787612324563949695e+00,1.939308568259487053e+00,2.029152168650794064e+00,1.863049596558529863e+00,1.449813271818026550e+00,8.397524885592159150e-01,8.715064021255606308e-01,2.490708653823536789e+00
1.753935198311667332e+00,3.791007185383739930e+00,4.588423505521850743e+00,4.720166980662562572e+00,4.697710511164348901e+00,4.603411724950323247e+00,4.512106436494447870e+00,4.571840443888453009e+00,4.508567823347511272e+00,4.148434561332432935e+00,3.594643537842598047e+00,2.704187165643071822e+00,1.752721702479775212e+00,1.252029743698211517e+00,7.233857332173039278e-01,5.518382435910739181e-01,4.563618122769162455e-01,6.432274577589661702e-01,8.007139216288207129e-01,8.372573847116601131e-01,1.027136085790094633e+00,1.311395094013189100e+00,1.745468032296071614e+00,1.846524131245579126e+00,2.048194583925923240e+00,2.154573033396395498e+00,1.910532439556932527e+00,1.630813337341413760e+00,1.629038389728210356e+00,1.513457836782371224e+00,1.515850963597426215e+00,1.421080360821044053e+00,1.511617049385628908e+00,1.353841691555800697e+00,1.579689987722636024e+00,1.677584871586174531e+00,1.791527504509912605e+00,1.798990885082964564e+00,1.577836349889594425e+00,1.614060022615519063e+00,1.704620578024841127e+00,1.757068263925223306e+00,1.718963722786988058e+00,1.913649337070033818e+00,1.968403933710544340e+00,1.887432521940385133e+00,1.472040291448426075e+00,8.871327671601638709e-01,1.008779483144900180e+00,2.746142503197105622e+00
1.451195766215988447e+00,3.725517068460287184e+00,4.625565208570995956e+00,4.807714180675835003e+00,4.693569496914441252e+00,4.575548713176960547e+00,4.614753310288100430e+00,4.658305321002941923e+00,4.652360738061746659e+00,4.562102183026789604e+00,4.243192285207679326e+00,3.626486437133277452e+00,2.814289686352940301e+00,1.977822079102606212e+00,1.287553899706790794e+00,7.819798539338228549e-01,5.106150118483582245e-01,5.240788773922046007e-01,5.895509183091766081e-01,7.532849122948699350e-01,8.582440380094532584e-01,1.299229655532583738e+00,1.628821493167200041e+00,1.861569000254067019e+00,2.186996409584754719e+00,2.191853366821270743e+00,1.986096281644837314e+00,1.848837167382869406e+00,1.727986212145150358e+00,1.673554404605277490e+00,1.656552183496271313e+00,1.488251629804131282e+00,1.441816445770409905e+00,1.430981859522801880e+00,1.607579180206975877e+00,1.685425391524759453e+00,1.689089291864703135e+00,1.724486110360493374e+00,1.615232413585903748e+00,1.759742631283459868e+00,1.764684774256357835e+00,1.772178296854660440e+00,1.953421753351997525e+00,1.912965832208945782e+00,1.991098016396277703e+00,1.904747796981210772e+00,1.595707078172237336e+00,9.867540116404192041e-01,1.088625445116834678e+00,2.931237791277425675e+00
1.137918929802289147e+00,3.645834639843431813e+00,4.621298632677148355e+00,4.750042061508893632e+00,4.669784828642239205e+00,4.533112730274254432e+00,4.591797694962018284e+00,4.590651831370545999e+00,4.594437120771002192e+00,4.605819830995462993e+00,4.630405759315262770e+00,4.243203514289673350e+00,3.757578082094277683e+00,2.919639981022471353e+00,2.028778037398066392e+00,1.341403459726449920e+00,8.498548353453264648e-01,4.651370801507000996e-01,4.448317703339350060e-01,5.238462839890857259e-01,6.739466950937114120e-01,1.071125307070446286e+00,1.620145822094970933e+00,1.881205643946471717e+00,2.080757116595980172e+00,2.350834551500998959e+00,2.043535059998986547e+00,1.911333795002075675e+00,1.748151756790472744e+00,1.609400253305896422e+00,1.605296531805635585e+00,1.555766020222783874e+00,1.479916649615681701e+00,1.517574484915829469e+00,1.621052993664032105e+00,1.606367820905648225e+00,1.560534070236261339e+00,1.647890080797522527e+00,1.676948169516875975e+00,1.718504275257559222e+00,1.704582424162742971e+00,1.715180586627953696e+00,1.767119401870679507e+00,1.856359941958859672e+00,1.900928623564973385e+00,1.818014735257598602e+00,1.452540385950948920e+00,1.065904606942949862e+00,1.138551718157056580e+00,2.951363038872460987e+00
7.816422300743423035e-01,3.480245979005250678e+00,4.568272266210056998e+00,4.644429530107954562e+00,4.476678649739239901e+00,4.459584759528114617e+00,4.474047952053785693e+00,4.548686174552202033e+00,4.540765713432961093e+00,4.739364901344976566e+00,4.738844625832184576e+00,4.612151675968262587e+00,4.166059426417589862e+00,3.617673706612404505e+00,2.828932090034421698e+00,1.998260092889452499e+00,1.172926425912373949e+00,7.738208736240739238e-01,4.737939591491637237e-01,3.676334278502141339e-01,4.852751420083081801e-01,8.027385441632203245e-01,1.303735269586374645e+00,1.691397243266742123e+00,1.983050004214536477e+00,2.238027756771670873e+00,2.191530961080737416e+00,1.875492132380615962e+00,1.698675575073423039e+00,1.704824706623186747e+00,1.693426045976204497e+00,1.737644051645767185e+00,1.786622754710557093e+00,1.619578059979048135e+00,1.665528645345882186e+00,1.478009671804042302e+00,1.423454863899970668e+00,1.472554107938462531e+00,1.739482094394933620e+00,1.676929105872624337e+00,1.566499845597094653e+00,1.650912029179527618e+00,1.704546588351238734e+00,1.786082727125839265e+00,1.956886339830615551e+00,1.815886253268066630e+00,1.583118852581022251e+00,1.040878291862464167e+00,1.124412508391025023e+00,3.048379355785945322e+00
5.539500120926155180e-01,3.365765132301479223e+00,4.436077019608752892e+00,4.578353194954848604e+00,4.437492634325755247e+00,4.393303039267161481e+00,4.466605328528284957e+00,4.514835832657188242e+00,4.623085987153502607e+00,4.694791571974306521e+00,4.680171342023935033e+00,4.682452028498215846e+00,4.447138242752267878e+00,3.987800308058707444e+00,3.477290136526413722e+00,2.676040512526038473e+00,1.819120699955659060e+00,1.081385099203682865e+00,6.119572169179253729e-01,3.496475309190646419e-01,4.397281606282426036e-01,6.400352769841173295e-01,1.017963116196848761e+00,1.453787110634398028e+00,1.772085748903182045e+00,2.159562295015249322e+00,2.186274789575318511e+00,2.017764876018614650e+00,2.002620652543066981e+00,1.958339274826633947e+00,1.989103326511936443e+00,1.967318186639360977e+00,1.950757228446902358e+00,1.830082046504164728e+00,1.624955277401754605e+00,1.519768827747968398e+00,1.392867035144609966e+00,1.392147397595291158e+00,1.658180872125627037e+00,1.706728611849654520e+00,1.652482104074993297e+00,1.587464489221447561e+00,1.686926270340162404e+00,1.712394246189404612e+00,1.877727772417812302e+00,1.955224555107833773e+00,1.462016831549604268e+00,1.014689557883176940e+00,1.292618216188916813e+00,3.364433562770310804e+00
5.462521539460500897e-01,3.283150572270850276e+00,4.537847408670119265e+00,4.564704696207855683e+00,4.403271055340358231e+00,4.266236869606327531e+00,4.360254080020821377e+00,4.491246178609404893e+00,4.625269334652714726e+00,4.538735438880023843e+00,4.611651267175925994e+00,4.644918539174924810e+00,4.521793277096763930e+00,4.279801046713883395e+00,3.884899860629246859e+00,3.353208703912592181e+00,2.671705328300209015e+00,1.668965693212970391e+00,1.018854090220350894e+00,6.432365806215766257e-01,4.464456979906580303e-01,4.034080407915040523e-01,6.553501836758045540e-01,1.131416814346209332e+00,1.684082387078919218e+00,1.929630496124591588e+00,2.076778287211519913e+00,2.195770831066963691e+00,2.309117738223593452e+00,2.418197920762264808e+00,2.465570785468516490e+00,2.464052822304689805e+00,2.193423111164362282e+00,1.890899811034399969e+00,1.610094957073111122e+00,1.414594338843705223e+00,1.245659842959328412e+00,1.408456106030231414e+00,1.644984912376980635e+00,1.684328421524745600e+00,1.686031942051744670e+00,1.637992031760181710e+00,1.767570350720782946e+00,1.931539520844576252e+00,1.929717528939504101e+00,2.012911692225560323e+00,1.432228744837064083e+00,1.030416575750516817e+00,1.337937543840194143e+00,3.387523747371656402e+00
4.913465906978006781e-01,3.252111504296023803e+00,4.493546801937491786e+00,4.636790265163891256e+00,4.386897521680004353e+00,4.269462363967384100e+00,4.276518923215591350e+00,4.329591333692479616e+00,4.415104272492870408e+00,4.372005662192328224e+00,4.410356823283328787e+00,4.548640473115992400e+00,4.486865683236947788e+00,4.409051580304389262e+00,4.292023204408753401e+00,3.908722557894637184e+00,3.407194226121668557e+00,2.567877543186114941e+00,1.879292890424745899e+00,1.134372469927054539e+00,7.688012483937105568e-01,5.101140827886753160e-01,4.701501843157160909e-01,7.635066728773871603e-01,1.383581421995199179e+00,1.705106103075228363e+00,2.007292285357060280e+00,2.190153466671735050e+00,2.392918206999257169e+00,2.696320634809256322e+00,2.670456825945410895e+00,2.663618249246582970e+00,2.466645880369664035e+00,1.987824010087827054e+00,1.674522085731948273e+00,1.314713577773502173e+00,1.270954366441378491e+00,1.552544158151105247e+00,1.613459911852430206e+00,1.790046721126276275e+00,1.781058427260096444e+00,1.689881840943560753e+00,1.753275925265899371e+00,2.016926102105204510e+00,2.026039416058609266e+00,1.956922173276871346e+00,1.462199594445099837e+00,9.188142558205358856e-01,1.140236447072133119e+00,3.353957294146576729e+00
3.888440078512276354e-01,3.318422565552173964e+00,4.488459537743518801e+00,4.620680661457922334e+00,4.415781800603635787e+00,4.264499122071872428e+00,4.196047908616391986e+00,4.131248109347196440e+00,4.251271837624474692e+00,4.326433947110464473e+00,4.365544410828059441e+00,4.434609718111660825e+00,4.393277290206791363e+00,4.573940855170885555e+00,4.562219169217661907e+00,4.400957809109978136e+00,4.085927142039417426e+00,3.500313824379704730e+00,2.875319708124443263e+00,2.033458131571440841e+00,1.265294289523568816e+00,7.735032385665665533e-01,5.741577392853306483e-01,6.909769269302050709e-01,9.666734951970459289e-01,1.437478856329303056e+00,1.897947698190360688e+00,2.253144213070849666e+00,2.368437090154203339e+00,2.831936605602384471e+00,2.952973719629407245e+00,2.755876835626685839e+00,2.585882203865918161e+00,2.100548741076111003e+00,1.697857627618013954e+00,1.447570581839561665e+00,1.300949639462487317e+00,1.575552857677422036e+00,1.656031392619882414e+00,1.779878497851610897e+00,1.896565518878189582e+00,1.824298228805343092e+00,1.784361795101844894e+00,1.951434984822630669e+00,2.125115892402078988e+00,1.887716851889783554e+00,1.525579973437803938e+00,8.760497381604227529e-01,1.128160025909722641e+00,3.463149122792381185e+00
4.068330528801377133e-01,3.363506381323804195e+00,4.524345389466644995e+00,4.660371787135884958e+00,4.335705000854570557e+00,4.071634032519729551e+00,3.998634562634459044e+00,3.959340670784887717e+00,4.150609172451522610e+00,4.196333818463683585e+00,4.256039586322660995e+00,4.372587951466460510e+00,4.449289335453027405e+00,4.474248730225008686e+00,4.562956832110685035e+00,4.639671389552995961e+00,4.369507401191071061e+00,4.099110823883297172e+00,3.591286693441245514e+00,2.865602433830664264e+00,1.952607070668276545e+00,1.271807171594592001e+00,8.280103865592869372e-01,6.632798618745643360e-01,8.107347792360476424e-01,1.146000555798199594e+00,1.529272074188666064e+00,2.037625062285883359e+00,2.450291376364975182e+00,2.850772393469516164e+00,3.009223680820729552e+00,3.072325730676433331e+00,2.751601304972206563e+00,2.298270603427032377e+00,1.846625975817270948e+00,1.578566466770624066e+00,1.469060251874407363e+00,1.572520721693950740e+00,1.796742132925284841e+00,1.874405461464879741e+00,1.857914982160320472e+00,1.596113360602086972e+00,1.809521275156841247e+00,1.890302666776606966e+00,2.021869647258269342e+00,1.903635604908954893e+00,1.395293311673525105e+00,7.985517292498471864e-01,1.023373516147427553e+00,3.306593434635573203e+00
3.743363695007261849e-01,3.282259551280843901e+00,4.574665998134974210e+00,4.727180758128458393e+00,4.251385156651013020e+00,3.913754232183840998e+00,3.672746319049093433e+00,3.535328139172475570e+00,3.762550804578945307e+00,3.803143213309867932e+00,3.970196883046889447e+00,4.226825562206827591e+00,4.307958367466043548e+00,4.384845997366640269e+00,4.470079211929459895e+00,4.448590719953070760e+00,4.392494307889410976e+00,4.294137054978537371e+00,4.025835616206564715e+00,3.548191371579124898e+00,2.840193523059592273e+00,1.976976020865359507e+00,1.342982734455720806e+00,8.071745577472682065e-01,5.724602509468843525e-01,7.894678552862525178e-01,1.316212241139448569e+00,1.741964275337963608e+00,2.275508009717334801e+00,2.622688028727909071e+00,2.946578734433298319e+00,3.091777076072910635e+00,2.936935414979788384e+00,2.270605191390557831e+00,1.901757275771717159e+00,1.709309229956399889e+00,1.696722502100307617e+00,1.598840344458704710e+00,1.776798295240493264e+00,1.975208673168277640e+00,1.751547996450621758e+00,1.593438769137703881e+00,1.710758326842454213e+00,1.919851222414013625e+00,1.997055216504476371e+00,1.745391048278248425e+00,1.284797555352871878e+00,7.918527968718872545e-01,9.714072294272250163e-01,3.209036518036080032e+00
4.577057452133848070e-01,3.376404046968608519e+00,4.493437786187451266e+00,4.566481500497425294e+00,4.311109226941836958e+00,3.809935813544885530e+00,3.511084217486726278e+00,3.218949400156191576e+00,3.341436337062191342e+00,3.563529737884593374e+00,3.746822149469590801e+00,4.028386670937142533e+00,4.111157703603543823e+00,4.241327169898969629e+00,4.267932854650535290e+00,4.417707456697907986e+00,4.458433520329117883e+00,4.390272583077061697e+00,4.370741406227503845e+00,4.165670035963975337e+00,3.705590109914778552e+00,2.914355202052088867e+00,1.905311015064287350e+00,1.264800252691262950e+00,5.839247635127965408e-01,5.389729661701092578e-01,8.284755684995263048e-01,1.143049845437336565e+00,1.682952868299459670e+00,2.153255172982049714e+00,2.636027279518137867e+00,2.934889523379552223e+00,2.810782168008097770e+00,2.286617040233781317e+00,2.048196649710035011e+00,1.975822501093451811e+00,1.825486026499231196e+00,1.975686945062660183e+00,1.921100004081405022e+00,1.796896400933635451e+00,1.681439997641700046e+00,1.699895014679442484e+00,1.749669095059029456e+00,1.902764481199698876e+00,1.932404197167524096e+00,1.769614080885750784e+00,1.333926521462844184e+00,7.402066934167320644e-01,1.060527022482373516e+00,3.206088013031507256e+00
5.341382474577697215e-01,3.514714014447733792e+00,4.552174872820513585e+00,4.541801548538956013e+00,4.239055716644760885e+00,3.773163270724604335e+00,3.401405641225554444e+00,3.055573730863142767e+00,3.121219285504087448e+00,3.238833477156726204e+00,3.342939653350676110e+00,3.666197475432245501e+00,3.926779011361735350e+00,4.077643528233609871e+00,4.099046516873808166e+00,4.192925886554932369e+00,4.289181735447009203e+00,4.318438056445330631e+00,4.461463227466361481e+00,4.522929978291065467e+00,4.306037518374711937e+00,3.660478923472906043e+00,2.772029993079649479e+00,1.883249046786352743e+00,1.030897597026337431e+00,3.774718553757519524e-01,4.468179476692109020e-01,6.157272584630347767e-01,1.138756344311797841e+00,1.685672733807875634e+00,2.160018749863183984e+00,2.491551318731559661e+00,2.541635748154189134e+00,2.181233476530534343e+00,1.983018657020714226e+00,1.979010300597105809e+00,2.021305334806274612e+00,2.053380590326010502e+00,2.076574072614452593e+00,1.897738823119832663e+00,1.761394759899590046e+00,1.734173898964651350e+00,1.952201940594071150e+00,2.114218112756750756e+00,2.050172879605319132e+00,1.917604310957232716e+00,1.516099556883473420e+00,8.029274460463534657e-01,1.047038278261839261e+00,3.137980763702988174e+00
